,date,3hrKp,6hrKp,9hrKp,12hrKp,15hrKp,18hrKp,21hrKp,24hrKp,27hrKp,30hrKp,33hrKp,36hrKp,39hrKp,42hrKp,45hrKp,48hrKp,51hrKp,54hrKp,57hrKp,60hrKp,63hrKp,66hrKp,69hrKp,72hrKp
973,2025-07-13,2.67,2.67,3.67,2.67,2.67,1.67,2.33,2.67,2.67,3.0,2.67,2.67,2.33,1.0,1.0,2.33,2.67,3.0,2.67,2.33,2.33,2.0,1.0,2.33
974,2025-07-14,4.67,3.33,2.67,2.33,2.33,2.0,3.0,2.67,2.67,3.0,2.67,2.33,2.33,2.0,1.0,2.33,2.0,2.0,2.33,2.33,2.0,2.33,2.0,2.0
975,2025-07-15,4.0,3.67,3.0,2.67,2.33,2.0,2.33,2.67,3.0,2.67,2.0,1.67,2.0,2.0,1.67,2.0,2.0,2.33,2.0,2.0,2.33,2.33,2.0,2.33
976,2025-07-16,3.0,2.67,2.0,1.67,2.0,2.0,1.67,2.0,3.0,2.67,2.33,1.67,1.33,1.33,1.67,2.0,1.67,1.33,1.33,1.33,1.33,1.33,1.67,1.67
977,2025-07-17,3.33,3.67,3.67,3.33,2.67,2.0,2.33,2.67,3.0,3.0,2.67,2.67,1.67,1.67,1.0,2.0,1.67,3.0,2.67,1.67,1.33,0.67,1.67,2.0
978,2025-07-18,3.0,3.0,2.67,2.67,1.67,1.67,1.0,2.0,1.67,2.0,1.67,1.33,1.0,0.67,1.67,1.67,1.67,2.0,1.67,1.33,0.67,1.33,1.0,1.67
979,2025-07-19,1.67,2.0,1.67,1.33,1.0,0.67,1.67,1.67,1.67,2.0,1.67,1.33,0.67,1.33,1.0,1.67,1.33,1.67,1.67,1.33,0.67,1.33,1.0,1.67
980,2025-07-20,1.67,2.0,1.67,1.33,0.67,1.33,1.0,1.67,1.33,1.67,1.67,1.33,0.67,1.33,1.0,1.67,2.67,2.67,3.0,3.67,2.67,2.67,2.67,3.67
981,2025-07-21,1.67,1.67,1.67,2.0,2.33,3.0,3.33,4.0,4.33,5.0,4.67,3.67,2.33,2.67,2.67,3.67,4.0,3.67,3.33,2.33,2.0,2.33,2.67,3.0
982,2025-07-22,4.33,5.0,4.67,3.67,2.33,2.67,2.67,3.67,4.0,3.67,3.33,2.33,2.0,2.33,2.67,3.0,2.67,2.0,2.67,2.33,2.33,2.33,2.33,2.33
983,2025-07-23,4.67,4.0,3.67,3.33,2.33,2.67,3.0,3.0,3.67,3.0,2.67,2.33,2.0,2.33,2.33,2.67,2.33,1.67,1.33,1.33,1.0,1.33,1.33,1.67
984,2025-07-24,3.67,3.0,2.67,2.33,2.0,2.33,2.33,2.67,2.33,1.67,1.33,1.33,1.0,1.33,1.33,1.67,2.0,2.0,3.67,5.0,4.0,3.33,3.0,3.33
985,2025-07-25,2.33,1.67,1.33,1.33,1.0,1.33,1.33,1.67,2.0,2.0,3.67,5.0,4.0,3.33,3.0,3.33,3.0,2.0,2.0,2.67,2.67,2.67,2.67,3.0
986,2025-07-26,2.0,2.0,3.67,5.0,4.0,3.33,3.0,3.33,3.0,3.0,3.0,2.67,2.67,2.67,2.33,2.0,1.67,1.33,1.33,1.33,1.33,1.33,1.67,1.67
987,2025-07-27,3.0,3.0,2.67,2.0,2.0,2.0,1.67,2.33,1.67,1.0,1.0,1.33,2.0,2.33,3.0,2.67,2.0,1.67,2.33,2.0,2.0,2.33,3.0,3.33
988,2025-07-28,1.67,1.0,1.0,1.33,2.0,2.33,3.0,2.67,2.0,1.67,2.33,2.0,2.0,2.67,3.67,4.0,3.67,3.0,2.67,2.0,2.33,2.33,2.67,2.67
989,2025-07-29,2.0,1.67,2.33,2.0,2.0,2.67,3.67,4.0,3.67,3.0,2.67,2.0,2.33,2.33,2.67,2.67,2.33,2.67,2.33,2.0,2.0,1.67,2.0,2.33
990,2025-07-30,4.0,3.67,3.0,2.33,2.0,2.33,2.67,2.67,2.33,2.67,2.33,2.0,2.0,1.67,2.0,2.33,1.67,1.67,1.33,1.33,1.33,1.33,1.33,1.67
991,2025-07-31,2.33,2.67,2.33,2.0,2.0,1.67,2.0,2.33,1.67,3.0,2.67,2.33,2.0,1.33,1.33,1.67,1.67,1.33,1.33,1.33,1.33,1.33,1.67,1.67
992,2025-08-01,3.67,2.67,2.33,2.0,2.0,1.67,2.0,2.67,1.67,1.33,1.33,1.33,1.33,1.33,1.67,1.67,1.67,1.67,1.67,1.33,1.33,1.33,1.33,1.33
993,2025-08-02,1.67,1.33,1.33,1.33,1.33,1.33,1.67,1.67,1.67,1.67,1.67,1.33,1.33,1.33,1.33,1.33,0.67,2.0,2.67,1.33,2.0,3.0,1.67,2.67
994,2025-08-03,3.33,3.67,2.67,2.33,2.33,2.33,2.33,2.0,2.67,3.67,2.33,2.33,2.0,2.0,2.0,2.33,2.33,2.67,2.0,2.0,2.0,2.0,2.0,2.0
995,2025-08-04,2.33,2.0,2.0,2.0,2.0,2.0,2.0,2.33,2.33,2.67,2.0,2.0,2.0,2.0,2.0,2.0,1.33,1.33,1.33,1.67,1.33,1.33,1.67,1.67
996,2025-08-05,2.33,2.67,2.0,2.0,2.0,2.0,2.0,2.0,1.33,1.33,1.33,1.67,1.33,1.33,1.67,1.67,1.67,1.33,1.33,1.33,1.33,1.33,1.67,1.67
997,2025-08-06,1.33,2.0,1.33,2.33,2.33,2.33,2.67,4.33,4.67,6.0,4.33,3.67,3.0,3.33,3.67,4.0,5.0,4.33,3.67,4.0,3.0,3.33,3.67,4.0
998,2025-08-07,4.67,6.0,4.33,3.67,3.0,3.33,3.67,4.0,5.0,4.33,3.67,4.0,3.0,3.33,3.67,4.0,3.67,3.33,3.33,3.33,3.33,3.33,3.67,3.67
999,2025-08-08,4.0,4.0,5.0,3.67,3.0,3.33,4.0,4.67,3.67,3.33,3.33,3.0,2.67,3.33,3.67,3.67,3.33,3.33,3.67,3.67,3.0,3.0,3.0,3.0
1000,2025-08-09,3.0,4.67,4.0,3.0,2.67,4.67,3.0,2.67,3.33,3.33,3.67,3.67,3.0,3.0,3.0,3.0,3.33,2.0,2.0,3.33,3.0,3.33,3.0,3.33
1001,2025-08-10,3.33,3.33,3.67,3.67,3.0,3.0,3.0,3.0,4.0,2.0,2.0,3.33,3.0,3.33,2.0,3.33,3.0,4.0,2.67,2.67,2.67,2.0,2.0,2.0
1002,2025-08-11,4.0,2.0,2.0,3.33,3.0,3.33,2.0,3.33,3.0,4.0,2.67,2.67,2.67,2.0,2.0,2.0,2.67,2.0,2.33,2.33,2.67,2.33,2.33,2.33
1003,2025-08-12,3.0,4.0,2.67,2.67,2.67,2.0,2.0,2.0,2.67,3.67,2.33,2.0,2.0,2.0,2.33,2.33,2.67,3.67,2.33,2.0,2.0,2.0,2.33,2.33
1004,2025-08-13,2.67,3.67,2.33,2.0,2.0,2.0,2.33,2.33,2.67,3.67,2.33,2.0,2.0,2.0,2.33,2.33,1.67,1.67,1.33,1.33,1.33,1.33,1.33,1.67
1005,2025-08-14,2.67,3.67,2.33,2.0,2.0,2.0,2.33,2.33,1.67,1.67,1.33,1.33,1.33,1.33,1.33,1.67,1.67,1.67,1.33,1.33,1.33,1.33,1.33,1.67
1006,2025-08-15,1.67,1.67,1.33,1.33,1.33,1.33,1.33,1.67,1.67,1.67,1.33,1.33,1.33,1.33,1.33,1.67,3.33,3.0,3.0,3.0,3.0,3.33,3.67,3.67
1007,2025-08-16,1.67,1.67,1.33,1.33,1.33,1.33,1.33,1.67,2.0,2.0,1.0,1.0,1.0,3.33,4.0,4.0,3.67,5.0,5.0,3.67,4.33,4.0,3.67,3.0
1008,2025-08-17,2.0,2.0,1.0,1.0,1.0,3.33,4.0,4.0,3.67,5.0,5.0,3.67,4.33,4.0,3.67,3.0,3.67,3.0,3.67,3.33,3.0,3.33,3.0,3.0
1009,2025-08-18,3.67,5.0,5.0,4.0,3.67,3.33,3.33,3.67,3.67,3.0,3.0,2.67,3.67,5.0,4.67,4.0,3.67,3.67,3.33,2.67,2.33,2.33,2.33,3.0
1010,2025-08-19,3.67,3.0,3.0,2.67,3.67,5.0,4.67,4.0,3.67,3.67,3.33,2.67,2.33,2.33,2.33,3.0,2.0,2.0,2.0,2.33,2.33,2.33,2.0,2.0
1011,2025-08-20,3.67,3.67,3.33,2.67,2.0,2.33,2.33,3.0,2.0,3.0,2.33,1.67,1.67,2.33,2.0,2.0,1.67,1.33,1.33,1.33,1.33,1.33,1.67,1.67
1012,2025-08-21,2.0,3.0,2.33,1.67,1.67,2.33,2.0,2.0,2.0,1.67,1.33,1.0,1.0,1.33,1.67,1.67,1.67,1.33,1.33,1.33,1.33,1.33,1.67,1.67
1013,2025-08-22,2.0,1.67,1.33,1.0,1.0,1.33,1.67,1.67,1.67,1.33,1.33,1.33,1.33,1.33,1.67,1.67,3.0,2.0,2.0,2.67,2.67,2.67,2.67,3.67
1014,2025-08-23,1.67,1.33,1.33,1.33,1.33,1.33,1.67,1.67,3.0,2.0,2.0,2.67,2.67,2.67,2.67,3.67,3.67,3.67,3.67,3.0,2.67,2.0,1.67,2.67
1015,2025-08-24,3.0,2.0,2.0,2.67,2.67,2.67,2.67,3.67,3.67,3.67,3.67,3.0,2.67,2.0,1.67,2.67,2.33,2.67,2.67,2.0,2.0,1.67,1.67,2.0
1016,2025-08-25,3.67,3.67,3.67,3.0,2.67,2.0,1.67,2.67,2.33,2.67,2.67,2.0,2.0,1.67,1.67,2.0,2.0,2.67,2.67,2.67,2.33,2.0,1.0,0.67
1017,2025-08-26,2.67,3.67,3.0,2.33,1.67,1.67,1.67,2.0,2.0,2.67,2.67,2.67,2.33,2.0,1.0,0.67,2.33,2.67,2.0,1.67,1.67,2.0,2.0,2.33
1018,2025-08-27,3.0,2.67,2.33,2.33,2.0,2.0,2.33,2.33,2.33,2.67,2.0,1.67,1.67,2.0,2.0,2.33,1.67,1.33,1.33,1.33,1.33,1.33,1.67,1.67
1019,2025-08-28,2.33,2.67,2.0,1.67,1.67,2.0,2.0,2.33,1.67,1.33,1.33,1.33,1.33,1.33,1.67,1.67,2.67,2.0,2.33,2.33,2.33,2.33,2.33,2.67
1020,2025-08-29,1.67,1.33,1.33,1.33,1.33,1.33,1.67,1.67,2.67,2.0,2.33,2.33,2.33,2.33,2.33,2.67,2.67,2.67,2.67,2.0,1.67,1.67,0.67,1.67
1021,2025-08-30,2.67,2.0,2.33,2.33,2.33,2.33,2.33,2.67,2.67,2.67,2.67,2.0,1.67,1.67,0.67,1.67,1.67,1.33,1.33,1.33,1.33,1.33,1.67,1.67
1022,2025-08-31,2.67,2.67,2.67,2.0,1.67,1.67,4.67,5.67,5.67,5.67,6.67,5.67,4.67,4.67,4.0,3.67,3.67,3.0,2.67,2.33,2.0,1.67,1.33,1.67
1023,2025-09-01,5.67,5.67,6.67,5.67,4.67,4.67,4.0,3.67,4.0,3.67,2.67,2.33,2.0,1.67,1.67,2.33,2.67,2.33,2.0,1.67,1.67,2.0,2.0,2.33
1024,2025-09-02,5.33,5.0,4.33,3.0,2.33,2.33,2.33,2.67,2.67,2.33,2.0,1.67,1.67,2.0,2.0,2.33,2.33,2.0,2.33,2.33,2.33,2.67,3.0,3.67
1025,2025-09-03,2.0,2.0,2.0,2.33,2.67,2.33,2.33,2.0,2.33,2.0,2.33,2.33,2.33,2.67,3.0,3.67,5.0,4.67,4.0,4.0,3.33,3.0,2.33,3.0
1026,2025-09-04,3.0,2.33,2.33,2.33,2.67,3.67,4.0,4.67,5.0,4.67,4.0,4.0,2.33,3.0,3.33,3.33,3.67,3.33,3.0,3.0,2.33,2.67,2.67,3.0
1027,2025-09-05,5.0,4.67,4.0,4.0,2.33,3.0,3.33,3.33,3.67,3.33,5.0,5.0,4.0,3.0,3.0,4.33,3.0,2.67,2.0,2.67,2.67,2.0,2.67,3.0
1028,2025-09-06,3.67,4.67,4.67,3.67,3.0,2.67,3.0,4.33,3.67,3.67,2.67,2.67,2.0,1.67,1.67,2.67,2.67,2.67,2.0,1.67,1.67,2.0,1.67,2.33
1029,2025-09-07,2.67,3.67,3.67,2.67,2.0,1.67,1.0,2.67,2.67,2.67,2.0,1.67,1.67,1.0,1.0,2.33,2.33,2.67,2.33,2.33,2.0,2.0,1.0,1.0
1030,2025-09-08,2.67,2.67,2.0,1.67,1.67,1.0,1.0,2.33,2.33,2.67,2.33,2.33,2.0,2.0,1.0,1.0,1.67,1.33,1.33,1.33,1.33,1.33,1.67,1.67
1031,2025-09-09,2.33,2.67,2.33,2.33,2.0,2.0,1.0,1.0,2.33,3.0,2.33,1.67,1.33,1.33,2.0,2.33,1.67,1.33,1.33,1.33,1.33,1.33,1.67,1.67
1032,2025-09-10,3.67,2.0,2.0,2.67,2.67,2.67,2.67,3.0,1.67,1.33,1.33,1.33,1.33,1.33,1.67,1.67,1.67,1.33,1.33,1.33,1.33,1.33,1.67,1.67
1033,2025-09-11,2.67,3.0,2.0,1.67,1.67,1.0,1.33,1.67,1.67,1.33,1.33,1.33,1.33,1.33,1.67,1.67,1.67,2.0,1.67,2.67,3.0,3.67,3.67,4.0
1034,2025-09-12,1.67,1.33,1.33,1.33,1.33,2.0,2.67,3.0,3.0,3.67,2.67,2.67,3.67,4.0,3.67,3.0,3.0,4.0,3.67,2.67,2.0,1.67,2.67,3.0
1035,2025-09-13,2.67,3.67,2.67,2.67,3.67,3.67,4.67,3.67,3.67,4.0,3.67,2.67,2.0,1.67,2.67,3.0,3.0,3.67,2.67,2.0,2.0,1.67,2.67,3.0
1036,2025-09-14,3.67,5.0,3.67,3.67,3.0,2.67,2.0,3.0,3.67,3.67,2.67,2.0,1.67,1.0,2.0,3.0,2.67,3.0,2.67,2.0,2.0,1.67,2.33,2.67
1037,2025-09-15,5.0,4.67,4.0,3.67,3.33,3.0,2.0,3.0,2.67,4.0,4.0,3.33,1.67,1.67,2.33,2.67,2.33,3.0,3.0,2.33,1.67,1.67,2.0,2.33
1038,2025-09-16,2.67,4.0,4.0,3.33,1.67,1.67,2.33,2.67,2.33,3.0,3.0,2.33,1.67,1.67,2.0,2.33,1.67,1.33,1.33,1.33,1.33,1.33,1.67,1.67
1039,2025-09-17,2.33,3.0,3.0,2.33,1.67,1.67,2.0,2.33,1.67,1.33,1.33,1.33,1.33,1.33,1.67,1.67,1.67,1.33,1.33,1.33,1.33,1.33,1.67,1.67
1040,2025-09-18,1.67,1.33,1.33,1.33,1.33,1.33,1.67,1.67,1.67,1.33,1.33,1.33,1.33,1.33,1.67,1.67,1.67,1.33,1.33,2.33,3.0,3.33,4.0,4.33
1041,2025-09-19,1.67,1.33,1.33,1.33,1.33,1.33,1.67,1.67,1.67,1.33,1.33,2.33,3.0,3.33,4.0,4.33,4.0,4.67,4.33,3.67,3.67,3.33,3.0,3.0
1042,2025-09-20,3.33,3.0,3.0,3.0,3.0,3.33,3.67,3.67,4.0,4.67,4.33,3.67,3.67,3.33,3.0,3.0,2.67,2.0,2.0,3.0,3.0,2.67,2.67,2.67
1043,2025-09-21,4.0,4.67,4.33,3.67,3.67,3.33,3.0,3.0,2.67,2.0,2.0,3.0,3.0,2.67,2.67,2.67,1.67,1.33,1.67,1.33,1.33,1.33,1.67,1.33
1044,2025-09-22,4.0,3.67,3.0,3.0,3.33,2.0,2.0,2.67,3.0,2.67,2.33,1.67,1.33,1.33,2.0,2.0,1.67,1.33,1.33,1.33,1.33,1.33,1.67,1.67
1045,2025-09-23,3.0,2.67,2.33,1.67,1.33,1.33,2.0,2.0,1.67,1.33,1.33,1.33,1.33,1.33,1.67,1.67,1.67,1.33,1.33,1.33,1.33,1.33,1.67,1.67
1046,2025-09-24,1.67,1.33,1.33,1.33,1.33,1.33,1.67,1.67,1.67,1.33,1.33,1.33,1.33,1.33,1.67,1.67,2.33,2.0,2.0,1.67,2.0,2.0,2.0,3.0
1047,2025-09-25,1.67,1.33,1.33,1.33,1.33,1.33,1.67,1.67,2.33,2.0,2.0,1.67,2.0,2.0,2.0,3.0,2.33,2.0,2.0,2.0,2.0,3.0,3.33,3.67
1048,2025-09-26,2.33,2.0,2.0,1.67,2.0,2.0,2.0,3.0,3.0,2.33,2.33,3.0,3.33,4.0,4.0,3.67,3.33,3.67,3.0,3.0,2.67,2.67,2.0,2.0
1049,2025-09-27,3.0,2.33,2.33,3.0,3.33,4.0,4.0,3.67,3.33,3.67,3.0,3.0,2.67,2.67,2.0,2.0,2.67,2.33,2.0,2.0,2.0,2.0,2.0,2.0
1050,2025-09-28,3.0,3.67,4.0,3.0,2.67,2.67,1.67,1.67,2.67,2.67,2.0,2.0,2.0,2.0,2.0,2.0,1.67,1.33,1.33,1.67,1.33,1.0,1.33,1.67
1051,2025-09-29,4.33,4.33,3.33,2.0,2.0,2.0,2.0,2.0,2.67,2.0,2.0,3.0,2.67,2.67,2.67,3.0,1.33,1.33,1.33,1.67,1.33,1.33,1.67,1.67
1052,2025-09-30,5.33,4.67,4.0,3.67,4.33,4.33,4.0,3.67,3.33,3.0,3.0,3.67,3.0,3.0,3.33,3.67,3.0,3.0,2.67,3.0,3.0,3.67,3.0,2.0
1053,2025-10-01,4.67,4.0,4.67,5.67,4.33,4.33,4.33,4.0,4.0,4.0,3.33,3.67,3.67,4.0,4.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67
1054,2025-10-02,4.67,4.0,3.33,3.67,3.67,4.0,4.0,3.33,4.33,4.0,3.33,3.0,3.0,3.0,2.67,2.67,3.67,3.67,3.33,3.0,3.0,3.0,3.33,3.0
1055,2025-10-03,4.0,3.33,3.67,3.67,3.0,2.0,3.0,3.0,3.67,3.67,3.33,3.0,3.0,3.0,3.33,3.0,3.33,3.67,3.33,3.0,2.33,2.0,3.0,3.33
1056,2025-10-04,3.67,3.67,3.33,3.0,3.0,3.0,3.33,3.0,3.33,3.67,3.33,3.0,2.33,2.0,3.0,3.33,2.0,2.67,3.0,2.33,4.33,3.0,4.67,3.0
1057,2025-10-05,3.33,3.67,3.33,3.0,2.33,2.0,3.0,3.33,2.0,2.67,3.0,2.33,4.33,3.0,4.67,3.0,3.0,4.67,3.33,3.0,2.0,2.0,2.0,3.0
1058,2025-10-06,2.0,2.67,3.0,2.33,4.33,3.0,4.67,4.67,4.67,4.33,3.33,3.0,2.0,2.0,2.33,3.0,3.0,2.67,2.0,1.67,1.33,1.33,1.67,1.67
1059,2025-10-07,4.67,4.33,4.67,3.0,2.0,2.0,2.67,3.0,3.0,2.67,2.0,1.67,1.33,1.33,1.67,1.67,1.67,1.67,1.67,1.33,1.33,1.33,1.33,1.33
1060,2025-10-08,3.0,2.67,2.0,1.67,1.33,1.33,1.67,1.67,1.67,1.67,1.67,1.0,1.33,1.33,1.33,1.67,2.33,2.0,2.33,2.0,2.33,3.33,3.67,4.0
1061,2025-10-09,1.67,1.67,1.67,1.0,1.33,1.33,1.33,1.67,2.33,2.0,2.33,2.33,3.0,3.33,3.67,4.0,3.0,3.0,3.67,4.67,3.0,3.67,5.0,3.67
1062,2025-10-10,2.33,2.0,2.33,2.33,3.0,3.33,3.67,4.0,3.0,3.0,3.67,4.67,3.0,3.67,5.0,3.67,3.67,3.0,3.0,4.67,3.0,2.0,2.67,3.67
1063,2025-10-11,3.0,3.0,3.67,4.67,3.0,3.67,5.0,3.67,3.67,3.0,3.0,4.67,3.0,2.0,2.67,3.67,2.67,2.0,2.33,2.33,2.0,2.0,2.0,2.0
1064,2025-10-12,3.67,3.0,3.0,4.67,3.0,2.0,2.67,3.67,2.67,2.0,2.33,2.33,1.67,1.67,1.67,2.67,2.67,2.0,2.33,2.33,2.33,2.33,2.33,2.67
1065,2025-10-13,3.67,3.0,2.67,2.67,2.0,2.33,2.33,2.67,2.67,2.33,2.33,2.0,2.0,2.0,3.0,4.0,3.67,3.33,3.0,2.67,2.67,3.33,4.67,4.67
1066,2025-10-14,2.67,2.33,2.33,2.0,2.0,2.0,3.0,4.0,3.67,3.33,3.0,2.67,2.67,3.33,5.33,5.67,5.0,4.67,3.67,3.67,3.67,3.33,3.0,2.67
1067,2025-10-15,3.67,3.33,3.0,2.67,2.67,3.33,5.33,5.67,5.0,4.67,3.67,3.67,3.67,3.33,3.0,2.67,2.67,2.0,2.33,2.33,2.33,2.33,2.33,2.67
1068,2025-10-16,5.0,4.67,3.67,3.67,3.67,3.33,3.0,2.67,3.0,2.33,2.0,2.0,2.0,4.0,4.0,4.33,4.0,3.0,2.67,2.33,2.0,2.0,2.0,2.33
1069,2025-10-17,3.0,2.33,2.0,2.0,2.0,4.0,4.0,4.33,4.0,3.0,2.67,2.33,2.0,2.0,2.0,2.33,2.67,2.67,2.67,2.67,3.0,3.0,3.67,2.67
1070,2025-10-18,3.67,4.0,3.67,3.0,2.67,2.0,1.67,2.67,2.67,3.67,2.67,2.67,3.0,1.67,2.0,2.67,2.67,3.0,2.67,1.67,1.67,1.0,1.0,1.67
1071,2025-10-19,2.67,3.67,2.67,2.67,3.0,1.67,2.0,2.67,2.67,3.0,2.67,2.67,1.67,1.67,1.67,2.67,2.67,2.67,2.67,1.67,1.67,0.67,1.67,2.0
1072,2025-10-20,2.67,3.0,2.67,2.67,1.67,1.67,1.67,2.67,2.67,2.67,2.67,1.67,1.67,0.67,1.67,2.0,1.67,1.33,1.33,1.33,1.33,1.33,1.67,1.67
1073,2025-10-21,2.67,2.67,2.67,1.67,1.67,0.67,1.67,2.0,2.0,1.67,1.33,1.0,1.0,1.33,1.67,1.67,1.67,1.33,1.33,1.33,1.33,1.33,1.67,1.67
1074,2025-10-22,2.0,1.67,1.33,1.0,1.0,1.33,1.67,1.67,1.67,1.33,1.33,1.33,1.33,1.33,1.67,1.67,2.67,2.67,2.33,2.33,2.33,2.33,2.0,2.33
1075,2025-10-23,1.67,1.33,1.33,1.33,1.33,1.33,1.67,1.67,2.67,2.67,2.33,2.33,2.33,2.33,2.0,2.33,2.0,1.67,2.33,2.33,2.33,2.33,2.33,2.33
1076,2025-10-24,2.67,2.67,2.33,2.33,2.33,2.33,2.0,2.33,2.0,1.67,1.67,2.0,2.0,2.33,2.67,2.33,2.0,2.0,2.67,3.67,2.67,2.67,2.67,2.67
1077,2025-10-25,2.0,1.67,1.67,2.0,2.0,2.33,2.67,2.33,2.0,2.0,2.67,3.67,3.0,2.67,2.67,2.67,4.0,4.67,4.0,4.0,4.33,5.0,4.33,5.0
1078,2025-10-26,2.0,2.0,2.67,3.67,3.0,2.67,2.67,2.67,4.0,4.67,4.0,4.0,4.33,5.0,4.33,5.0,4.33,5.0,4.33,3.67,3.0,4.0,4.67,4.0
1079,2025-10-27,4.0,4.67,4.0,4.0,4.33,5.0,4.33,5.0,4.33,5.0,4.33,3.67,3.0,4.0,4.67,4.0,4.67,4.0,4.0,3.67,3.67,4.0,3.33,3.33
1080,2025-10-28,4.33,5.0,4.33,3.67,3.0,4.0,4.67,4.0,4.67,4.0,4.0,3.67,3.67,4.0,3.33,3.33,3.67,3.67,3.33,3.0,3.0,3.33,3.0,3.0
1081,2025-10-29,4.67,4.0,4.0,3.67,3.67,4.0,3.33,3.33,3.67,3.67,3.33,3.0,3.0,3.33,3.0,3.0,2.67,2.67,2.33,2.33,2.33,2.33,2.33,2.0
1082,2025-10-30,3.67,3.67,3.33,3.0,3.67,3.33,3.0,3.0,2.67,2.67,2.33,2.33,2.33,2.33,2.33,2.0,2.33,2.0,2.0,2.0,1.67,1.33,1.33,3.0
1083,2025-10-31,4.0,3.33,3.33,3.0,3.67,2.67,2.67,3.33,3.33,4.0,3.33,2.67,2.33,2.0,2.33,3.33,2.67,3.67,3.0,2.67,2.33,2.33,2.0,2.67
1084,2025-11-01,3.0,2.33,2.0,4.33,3.33,3.0,2.33,3.33,2.67,3.67,3.0,2.67,2.33,2.33,2.0,2.67,2.67,2.67,2.33,2.33,2.33,2.33,2.0,2.33
1085,2025-11-02,4.0,3.67,3.67,2.67,2.33,2.33,2.0,2.67,2.67,2.67,2.33,2.33,2.33,2.33,2.0,2.33,1.67,1.33,1.33,1.33,1.33,1.33,1.67,1.67
1086,2025-11-03,2.67,2.67,2.33,2.33,2.33,2.33,2.0,2.33,1.67,1.33,1.33,1.33,1.33,1.33,1.67,1.67,2.33,3.0,3.0,3.0,3.0,3.33,3.33,4.67
1087,2025-11-04,1.67,1.33,1.33,1.33,1.33,1.33,1.67,1.67,2.33,3.0,3.0,3.0,3.0,3.33,3.33,4.67,5.0,4.67,4.0,3.33,3.0,2.67,2.67,3.67
1088,2025-11-05,2.33,2.33,2.67,3.0,3.0,4.33,6.0,7.0,7.33,6.0,5.0,7.33,6.33,4.67,3.67,3.33,4.67,4.67,4.0,3.67,3.33,3.0,3.0,3.67
1089,2025-11-06,7.33,6.0,5.0,7.33,6.33,4.67,3.67,3.33,4.67,4.67,4.0,3.67,3.33,4.0,5.67,4.33,3.67,3.67,3.0,3.0,3.0,3.0,3.33,3.33
1090,2025-11-07,4.0,4.0,4.0,3.67,4.33,4.67,5.67,4.67,4.67,3.67,3.0,3.0,2.0,2.33,3.33,3.33,3.0,4.67,5.67,4.67,4.33,3.67,2.67,2.67
1091,2025-11-08,4.67,3.67,3.0,3.0,2.0,2.33,3.33,3.33,3.0,4.67,5.67,4.67,4.33,3.67,2.67,2.67,3.33,3.67,3.33,3.33,3.0,2.0,2.0,3.0
1092,2025-11-09,2.67,3.0,3.67,4.67,3.67,2.67,1.67,2.67,2.67,3.0,2.67,3.67,4.67,5.0,5.67,5.67,5.67,4.67,4.0,3.67,2.67,2.67,1.67,2.67
1093,2025-11-10,2.67,3.0,2.67,3.67,4.67,5.0,5.67,5.67,5.0,7.33,6.0,4.67,4.33,3.33,3.33,4.0,4.33,4.67,4.0,3.67,3.33,2.67,2.67,3.0
1094,2025-11-11,5.0,7.33,6.0,4.67,4.33,8.0,7.67,7.0,6.67,6.33,6.0,4.67,4.0,3.33,4.33,4.67,4.67,4.0,3.33,3.67,3.33,3.0,3.0,3.33
1095,2025-11-12,8.0,8.33,7.33,5.0,4.33,4.0,4.33,4.67,4.67,4.0,3.33,3.67,3.33,3.0,3.0,3.33,2.33,3.0,2.33,2.0,1.33,1.33,2.0,2.33
1096,2025-11-13,,,,,,,,,,,,,,,,,,,,,,,,
1097,2025-11-14,2.33,3.0,2.33,2.0,1.33,1.33,2.0,2.33,2.0,1.67,1.33,1.33,2.0,3.33,4.0,5.0,3.67,4.67,4.0,3.67,3.33,3.33,3.0,3.0
1098,2025-11-15,3.67,1.67,1.33,1.33,2.0,2.0,3.33,5.0,3.67,4.67,4.0,3.67,3.33,3.33,3.0,3.0,3.0,3.67,3.0,2.67,2.33,2.33,2.33,2.0
1099,2025-11-16,3.67,4.67,4.0,3.67,3.33,3.33,3.0,3.0,3.0,3.67,3.0,2.67,2.33,2.33,2.33,2.0,2.67,2.0,2.33,2.33,2.33,2.33,2.33,2.67
1100,2025-11-17,3.0,3.67,3.0,2.67,2.33,2.33,2.33,2.0,2.67,2.0,2.33,2.33,2.33,2.33,2.33,2.67,3.0,2.33,2.0,1.67,1.33,1.33,2.0,2.33
1101,2025-11-18,1.67,1.33,1.33,1.33,1.33,1.33,1.67,1.67,1.67,1.33,1.33,1.33,1.33,1.33,1.67,1.67,2.0,1.33,1.33,2.0,2.33,3.0,3.33,4.0
1102,2025-11-19,1.67,1.33,1.33,1.33,3.33,3.0,3.33,4.0,4.0,3.67,3.0,3.0,2.33,2.33,2.67,2.67,3.33,2.67,2.33,1.67,1.33,1.33,1.33,2.0
1103,2025-11-20,4.0,3.67,3.0,3.0,2.33,2.33,2.67,2.67,3.33,2.67,2.33,1.67,1.33,1.33,1.33,2.0,1.67,1.33,1.33,1.33,1.33,1.33,1.67,1.67
